"","Country","Indicator","Sex","Time","Value"
"2039","Iceland","Length of parental leave with job protection","Women",2014,30.3
"2040","Italy","Length of maternity leave","Women",2015,21.7
"2041","Netherlands","Length of parental leave with job protection","Women",2015,26
"2042","Ireland","Length of parental leave with job protection","Women",2015,18
"2043","Australia","Total length of paid maternity and parental leave","Women",2014,18
"2044","Iceland","Total length of paid maternity and parental leave","Women",2015,26
"2045","Mexico","Total length of paid maternity and parental leave","Women",2015,12
"2046","Luxembourg","Length of paid father-specific leave","Men",2014,26.4
"2047","Hungary","Length of paid father-specific leave","Men",2014,1
"2048","Slovenia","Total length of paid maternity and parental leave","Women",2014,52.1
"2049","Turkey","Length of paid father-specific leave","Men",2015,0
"2050","Chile","Length of parental leave with job protection","Women",2014,12
"2051","Norway","Total length of paid maternity and parental leave","Women",2014,87
"2052","Chile","Length of maternity leave","Women",2015,18
"2053","New Zealand","Length of parental leave with job protection","Women",2015,42
"2054","Slovenia","Length of maternity leave","Women",2015,15
"2055","Korea","Total length of paid maternity and parental leave","Women",2015,64.9
"2056","Belgium","Length of parental leave with job protection","Women",2014,17.3
"2057","Netherlands","Length of paid father-specific leave","Men",2015,0.4
"2058","Belgium","Length of parental leave with job protection","Women",2015,17.3
"2059","United States","Length of maternity leave","Women",2015,0
"2060","Estonia","Length of maternity leave","Women",2015,20
"2061","Korea","Length of parental leave with job protection","Women",2015,52
"2062","France","Length of paid father-specific leave","Men",2014,28
"2063","Austria","Length of paid father-specific leave","Men",2015,8.7
"2064","Luxembourg","Length of maternity leave","Women",2015,16
"2065","Chile","Total length of paid maternity and parental leave","Women",2015,30
"2066","Canada","Length of paid father-specific leave","Men",2015,0
"2067","Korea","Length of paid father-specific leave","Men",2014,52.6
"2068","Japan","Length of parental leave with job protection","Women",2014,44
"2069","Germany","Length of parental leave with job protection","Women",2014,148
"2070","Canada","Length of maternity leave","Women",2015,17
"2071","Japan","Length of paid father-specific leave","Men",2015,52
"2072","Chile","Total length of paid maternity and parental leave","Women",2014,30
"2073","Norway","Length of maternity leave","Women",2015,13
"2074","Japan","Total length of paid maternity and parental leave","Women",2014,58
"2075","Chile","Length of paid father-specific leave","Men",2014,1
"2076","Austria","Length of paid father-specific leave","Men",2014,8.7
"2077","Spain","Total length of paid maternity and parental leave","Women",2015,16
"2078","Finland","Length of parental leave with job protection","Women",2015,143.5
"2079","Korea","Length of parental leave with job protection","Women",2014,52
"2080","Japan","Length of paid father-specific leave","Men",2014,52
"2081","Chile","Length of paid father-specific leave","Men",2015,1
"2082","Norway","Total length of paid maternity and parental leave","Women",2015,91
"2083","Hungary","Length of parental leave with job protection","Women",2015,136
"2084","Slovak Republic","Length of parental leave with job protection","Women",2015,130
"2085","Estonia","Length of paid father-specific leave","Men",2015,2
"2086","Czech Republic","Total length of paid maternity and parental leave","Women",2015,110
"2087","Switzerland","Total length of paid maternity and parental leave","Women",2014,14
"2088","Finland","Length of maternity leave","Women",2015,17.5
"2089","Denmark","Length of parental leave with job protection","Women",2015,32
"2090","Norway","Length of paid father-specific leave","Men",2015,10
"2091","Greece","Length of paid father-specific leave","Men",2014,0.4
"2092","Estonia","Length of paid father-specific leave","Men",2014,2
"2093","Luxembourg","Total length of paid maternity and parental leave","Women",2015,42
"2094","Slovak Republic","Length of parental leave with job protection","Women",2014,130
"2095","United States","Total length of paid maternity and parental leave","Women",2015,0
"2096","Israel","Length of paid father-specific leave","Men",2015,0
"2097","Denmark","Length of maternity leave","Women",2014,18
"2098","United States","Length of parental leave with job protection","Women",2014,12
"2099","Norway","Length of maternity leave","Women",2014,17
"2100","Slovenia","Length of maternity leave","Women",2014,15
"2101","Israel","Length of parental leave with job protection","Women",2015,32
"2102","Denmark","Length of paid father-specific leave","Men",2014,2
"2103","Iceland","Length of maternity leave","Women",2015,13
"2104","United States","Length of parental leave with job protection","Women",2015,12
"2105","Ireland","Length of maternity leave","Women",2014,42
"2106","Czech Republic","Length of paid father-specific leave","Men",2015,0
"2107","Switzerland","Length of paid father-specific leave","Men",2015,0
"2108","Slovenia","Length of paid father-specific leave","Men",2015,12.9
"2109","United States","Length of paid father-specific leave","Men",2015,0
"2110","Italy","Length of parental leave with job protection","Women",2014,26
"2111","France","Length of paid father-specific leave","Men",2015,28
"2112","Spain","Length of maternity leave","Women",2015,16
"2113","Greece","Length of paid father-specific leave","Men",2015,0.4
"2114","Greece","Length of maternity leave","Women",2014,43
"2115","Belgium","Length of maternity leave","Women",2014,15
"2116","New Zealand","Length of maternity leave","Women",2015,16
"2117","Korea","Length of maternity leave","Women",2014,12.9
"2118","France","Length of maternity leave","Women",2015,16
"2119","Sweden","Length of maternity leave","Women",2014,15.6
"2120","France","Length of maternity leave","Women",2014,16
"2121","Australia","Length of parental leave with job protection","Women",2014,34
"2122","Netherlands","Total length of paid maternity and parental leave","Women",2014,42
"2123","Spain","Length of paid father-specific leave","Men",2015,2.1
"2124","Denmark","Total length of paid maternity and parental leave","Women",2015,50
"2125","Austria","Length of maternity leave","Women",2015,16
"2126","Estonia","Length of parental leave with job protection","Women",2015,146
"2127","Australia","Length of maternity leave","Women",2014,18
"2128","Turkey","Length of maternity leave","Women",2015,16
"2129","Slovak Republic","Length of maternity leave","Women",2014,34
"2130","Italy","Length of parental leave with job protection","Women",2015,26
"2131","Poland","Length of paid father-specific leave","Men",2014,2
"2132","Mexico","Length of maternity leave","Women",2014,12
"2133","Portugal","Total length of paid maternity and parental leave","Women",2015,30.1
"2134","Slovenia","Length of parental leave with job protection","Women",2015,37.1
"2135","Israel","Length of maternity leave","Women",2014,26
"2136","France","Length of parental leave with job protection","Women",2015,146
"2137","Portugal","Length of parental leave with job protection","Women",2014,127.7
"2138","Austria","Length of maternity leave","Women",2014,16
"2139","Hungary","Length of maternity leave","Women",2014,24
"2140","Poland","Total length of paid maternity and parental leave","Women",2014,52
"2141","Germany","Total length of paid maternity and parental leave","Women",2015,58
"2142","Mexico","Length of maternity leave","Women",2015,12
"2143","Hungary","Length of maternity leave","Women",2015,24
"2144","Canada","Length of parental leave with job protection","Women",2015,35
"2145","Sweden","Length of parental leave with job protection","Women",2015,69.4
"2146","Belgium","Length of paid father-specific leave","Men",2015,19.3
"2147","Slovak Republic","Length of maternity leave","Women",2015,34
"2148","Switzerland","Length of maternity leave","Women",2014,16
"2149","Poland","Length of maternity leave","Women",2015,26
"2150","Norway","Length of parental leave with job protection","Women",2015,78
"2151","Norway","Length of parental leave with job protection","Women",2014,70
"2152","Austria","Length of parental leave with job protection","Women",2015,87.3
"2153","Greece","Length of maternity leave","Women",2015,43
"2154","Italy","Total length of paid maternity and parental leave","Women",2015,47.7
"2155","Spain","Length of parental leave with job protection","Women",2015,46
"2156","Australia","Length of paid father-specific leave","Men",2015,2
"2157","France","Length of parental leave with job protection","Women",2014,146
"2158","Slovak Republic","Length of paid father-specific leave","Men",2015,0
"2159","Mexico","Length of parental leave with job protection","Women",2015,0
"2160","France","Total length of paid maternity and parental leave","Women",2015,42
"2161","Korea","Length of maternity leave","Women",2015,12.9
"2162","Hungary","Length of paid father-specific leave","Men",2015,1
"2163","Slovenia","Total length of paid maternity and parental leave","Women",2015,52.1
"2164","Portugal","Total length of paid maternity and parental leave","Women",2014,30.1
"2165","Germany","Length of maternity leave","Women",2014,14
"2166","Slovenia","Length of parental leave with job protection","Women",2014,37.1
"2167","Italy","Length of paid father-specific leave","Men",2015,0.2
"2168","Luxembourg","Length of paid father-specific leave","Men",2015,26.4
"2169","Australia","Total length of paid maternity and parental leave","Women",2015,18
"2170","Iceland","Length of parental leave with job protection","Women",2015,30.3
"2171","Japan","Length of maternity leave","Women",2014,14
"2172","Belgium","Length of maternity leave","Women",2015,15
"2173","Sweden","Length of maternity leave","Women",2015,15.6
"2174","Chile","Length of maternity leave","Women",2014,18
"2175","Japan","Length of parental leave with job protection","Women",2015,44
"2176","Spain","Length of maternity leave","Women",2014,16
"2177","Portugal","Length of paid father-specific leave","Men",2014,21.3
"2178","Netherlands","Length of maternity leave","Women",2015,16
"2179","Finland","Total length of paid maternity and parental leave","Women",2014,161
"2180","Iceland","Length of maternity leave","Women",2014,13
"2181","Chile","Length of parental leave with job protection","Women",2015,12
"2182","United Kingdom","Total length of paid maternity and parental leave","Women",2014,39
"2183","Ireland","Length of maternity leave","Women",2015,42
"2184","United Kingdom","Length of maternity leave","Women",2015,52
"2185","Ireland","Total length of paid maternity and parental leave","Women",2014,26
"2186","Germany","Length of parental leave with job protection","Women",2015,148
"2187","United Kingdom","Length of paid father-specific leave","Men",2014,2
"2188","Finland","Length of paid father-specific leave","Men",2014,9
"2189","Czech Republic","Length of parental leave with job protection","Women",2014,134
"2190","New Zealand","Total length of paid maternity and parental leave","Women",2014,14
"2191","Czech Republic","Length of paid father-specific leave","Men",2014,0
"2192","Denmark","Length of parental leave with job protection","Women",2014,32
"2193","Israel","Length of maternity leave","Women",2015,26
"2194","Greece","Length of parental leave with job protection","Women",2015,17.3
"2195","Czech Republic","Total length of paid maternity and parental leave","Women",2014,110
"2196","Luxembourg","Length of parental leave with job protection","Women",2015,26
"2197","Norway","Length of paid father-specific leave","Men",2014,14
"2198","Korea","Length of paid father-specific leave","Men",2015,52.6
"2199","Germany","Length of paid father-specific leave","Men",2015,8.7
"2200","Italy","Length of maternity leave","Women",2014,21.7
"2201","Switzerland","Length of maternity leave","Women",2015,16
"2202","United States","Length of maternity leave","Women",2014,0
"2203","Luxembourg","Length of maternity leave","Women",2014,16
"2204","Poland","Total length of paid maternity and parental leave","Women",2015,52
"2205","Turkey","Total length of paid maternity and parental leave","Women",2014,16
"2206","OECD - Average","Length of maternity leave","Women",2015,19.5
"2207","Denmark","Length of paid father-specific leave","Men",2015,2
"2208","Australia","Length of parental leave with job protection","Women",2015,34
"2209","Estonia","Length of maternity leave","Women",2014,20
"2210","Canada","Length of maternity leave","Women",2014,17
"2211","Australia","Length of maternity leave","Women",2016,18
"2212","Australia","Length of parental leave with job protection","Women",2016,34
"2213","Australia","Total length of paid maternity and parental leave","Women",2016,18
"2214","Australia","Length of paid father-specific leave","Men",2016,2
"2215","Austria","Length of maternity leave","Women",2016,16
"2216","Austria","Length of parental leave with job protection","Women",2016,87.3
"2217","Austria","Total length of paid maternity and parental leave","Women",2016,60
"2218","Austria","Length of paid father-specific leave","Men",2016,8.7
"2219","Belgium","Length of maternity leave","Women",2016,15
"2220","Belgium","Length of parental leave with job protection","Women",2016,17.3
"2221","Belgium","Total length of paid maternity and parental leave","Women",2016,32.3
"2222","Belgium","Length of paid father-specific leave","Men",2016,19.3
"2223","Canada","Length of maternity leave","Women",2016,17
"2224","Canada","Length of parental leave with job protection","Women",2016,35
"2225","Canada","Total length of paid maternity and parental leave","Women",2016,52
"2226","Canada","Length of paid father-specific leave","Men",2016,0
"2227","Czech Republic","Length of maternity leave","Women",2016,28
"2228","Czech Republic","Length of parental leave with job protection","Women",2016,134
"2229","Czech Republic","Total length of paid maternity and parental leave","Women",2016,110
"2230","Czech Republic","Length of paid father-specific leave","Men",2016,0
"2231","Denmark","Length of maternity leave","Women",2016,18
"2232","Denmark","Length of parental leave with job protection","Women",2016,32
"2233","Denmark","Total length of paid maternity and parental leave","Women",2016,50
"2234","Denmark","Length of paid father-specific leave","Men",2016,2
"2235","Finland","Length of maternity leave","Women",2016,17.5
"2236","Finland","Length of parental leave with job protection","Women",2016,143.5
"2237","Finland","Total length of paid maternity and parental leave","Women",2016,161
"2238","Finland","Length of paid father-specific leave","Men",2016,9
"2239","France","Length of maternity leave","Women",2016,16
"2240","France","Length of parental leave with job protection","Women",2016,146
"2241","France","Total length of paid maternity and parental leave","Women",2016,42
"2242","France","Length of paid father-specific leave","Men",2016,28
"2243","Germany","Length of maternity leave","Women",2016,14
"2244","Germany","Length of parental leave with job protection","Women",2016,148
"2245","Germany","Total length of paid maternity and parental leave","Women",2016,58
"2246","Germany","Length of paid father-specific leave","Men",2016,8.7
"2247","Greece","Length of maternity leave","Women",2016,43
"2248","Greece","Length of parental leave with job protection","Women",2016,17.3
"2249","Greece","Total length of paid maternity and parental leave","Women",2016,43
"2250","Greece","Length of paid father-specific leave","Men",2016,0.4
"2251","Hungary","Length of maternity leave","Women",2016,24
"2252","Hungary","Length of parental leave with job protection","Women",2016,136
"2253","Hungary","Total length of paid maternity and parental leave","Women",2016,160
"2254","Hungary","Length of paid father-specific leave","Men",2016,1
"2255","Iceland","Length of maternity leave","Women",2016,13
"2256","Iceland","Length of parental leave with job protection","Women",2016,30.3
"2257","Iceland","Total length of paid maternity and parental leave","Women",2016,26
"2258","Iceland","Length of paid father-specific leave","Men",2016,13
"2259","Ireland","Length of maternity leave","Women",2016,42
"2260","Ireland","Length of parental leave with job protection","Women",2016,18
"2261","Ireland","Total length of paid maternity and parental leave","Women",2016,26
"2262","Ireland","Length of paid father-specific leave","Men",2016,0
"2263","Italy","Length of maternity leave","Women",2016,21.7
"2264","Italy","Length of parental leave with job protection","Women",2016,26
"2265","Italy","Total length of paid maternity and parental leave","Women",2016,47.7
"2266","Italy","Length of paid father-specific leave","Men",2016,0.4
"2267","Japan","Length of maternity leave","Women",2016,14
"2268","Japan","Length of parental leave with job protection","Women",2016,44
"2269","Japan","Total length of paid maternity and parental leave","Women",2016,58
"2270","Japan","Length of paid father-specific leave","Men",2016,52
"2271","Korea","Length of maternity leave","Women",2016,12.9
"2272","Korea","Length of parental leave with job protection","Women",2016,52
"2273","Korea","Total length of paid maternity and parental leave","Women",2016,64.9
"2274","Korea","Length of paid father-specific leave","Men",2016,52.6
"2275","Luxembourg","Length of maternity leave","Women",2016,16
"2276","Luxembourg","Length of parental leave with job protection","Women",2016,26
"2277","Luxembourg","Total length of paid maternity and parental leave","Women",2016,42
"2278","Luxembourg","Length of paid father-specific leave","Men",2016,26.4
"2279","Mexico","Length of maternity leave","Women",2016,12
"2280","Mexico","Length of parental leave with job protection","Women",2016,0
"2281","Mexico","Total length of paid maternity and parental leave","Women",2016,12
"2282","Mexico","Length of paid father-specific leave","Men",2016,1
"2283","Netherlands","Length of maternity leave","Women",2016,16
"2284","Netherlands","Length of parental leave with job protection","Women",2016,26
"2285","Netherlands","Total length of paid maternity and parental leave","Women",2016,16
"2286","Netherlands","Length of paid father-specific leave","Men",2016,0.4
"2287","New Zealand","Length of maternity leave","Women",2016,18
"2288","New Zealand","Length of parental leave with job protection","Women",2016,40
"2289","New Zealand","Total length of paid maternity and parental leave","Women",2016,18
"2290","New Zealand","Length of paid father-specific leave","Men",2016,0
"2291","Norway","Length of maternity leave","Women",2016,13
"2292","Norway","Length of parental leave with job protection","Women",2016,78
"2293","Norway","Total length of paid maternity and parental leave","Women",2016,91
"2294","Norway","Length of paid father-specific leave","Men",2016,10
"2295","Poland","Length of maternity leave","Women",2016,20
"2296","Poland","Length of parental leave with job protection","Women",2016,183.7
"2297","Poland","Total length of paid maternity and parental leave","Women",2016,52
"2298","Poland","Length of paid father-specific leave","Men",2016,2
"2299","Portugal","Length of maternity leave","Women",2016,6
"2300","Portugal","Length of parental leave with job protection","Women",2016,128.1
"2301","Portugal","Total length of paid maternity and parental leave","Women",2016,30.1
"2302","Portugal","Length of paid father-specific leave","Men",2016,22.3
"2303","Slovak Republic","Length of maternity leave","Women",2016,34
"2304","Slovak Republic","Length of parental leave with job protection","Women",2016,130
"2305","Slovak Republic","Total length of paid maternity and parental leave","Women",2016,164
"2306","Slovak Republic","Length of paid father-specific leave","Men",2016,0
"2307","Spain","Length of maternity leave","Women",2016,16
"2308","Spain","Length of parental leave with job protection","Women",2016,46
"2309","Spain","Total length of paid maternity and parental leave","Women",2016,16
"2310","Spain","Length of paid father-specific leave","Men",2016,2.1
"2311","Sweden","Length of maternity leave","Women",2016,19.9
"2312","Sweden","Length of parental leave with job protection","Women",2016,65.1
"2313","Sweden","Total length of paid maternity and parental leave","Women",2016,55.7
"2314","Sweden","Length of paid father-specific leave","Men",2016,14.3
"2315","Switzerland","Length of maternity leave","Women",2016,16
"2316","Switzerland","Length of parental leave with job protection","Women",2016,0
"2317","Switzerland","Total length of paid maternity and parental leave","Women",2016,14
"2318","Switzerland","Length of paid father-specific leave","Men",2016,0
"2319","Turkey","Length of maternity leave","Women",2016,16
"2320","Turkey","Length of parental leave with job protection","Women",2016,26
"2321","Turkey","Total length of paid maternity and parental leave","Women",2016,16
"2322","Turkey","Length of paid father-specific leave","Men",2016,1
"2323","United Kingdom","Length of maternity leave","Women",2016,52
"2324","United Kingdom","Length of parental leave with job protection","Women",2016,18
"2325","United Kingdom","Total length of paid maternity and parental leave","Women",2016,39
"2326","United Kingdom","Length of paid father-specific leave","Men",2016,2
"2327","United States","Length of maternity leave","Women",2016,0
"2328","United States","Length of parental leave with job protection","Women",2016,12
"2329","United States","Total length of paid maternity and parental leave","Women",2016,0
"2330","United States","Length of paid father-specific leave","Men",2016,0
"2331","Chile","Length of maternity leave","Women",2016,18
"2332","Chile","Length of parental leave with job protection","Women",2016,12
"2333","Chile","Total length of paid maternity and parental leave","Women",2016,30
"2334","Chile","Length of paid father-specific leave","Men",2016,1
"2335","Costa Rica","Length of maternity leave","Women",2016,17.3
"2336","Costa Rica","Length of parental leave with job protection","Women",2016,0
"2337","Costa Rica","Total length of paid maternity and parental leave","Women",2016,17.3
"2338","Costa Rica","Length of paid father-specific leave","Men",2016,0
"2339","Estonia","Length of maternity leave","Women",2016,20
"2340","Estonia","Length of parental leave with job protection","Women",2016,146
"2341","Estonia","Total length of paid maternity and parental leave","Women",2016,166
"2342","Estonia","Length of paid father-specific leave","Men",2016,2
"2343","Israel","Length of maternity leave","Women",2016,26
"2344","Israel","Length of parental leave with job protection","Women",2016,32
"2345","Israel","Total length of paid maternity and parental leave","Women",2016,14
"2346","Israel","Length of paid father-specific leave","Men",2016,0
"2347","Latvia","Length of maternity leave","Women",2016,16
"2348","Latvia","Length of parental leave with job protection","Women",2016,78
"2349","Latvia","Total length of paid maternity and parental leave","Women",2016,94
"2350","Latvia","Length of paid father-specific leave","Men",2016,1.4
"2351","Lithuania","Length of maternity leave","Women",2016,18
"2352","Lithuania","Length of parental leave with job protection","Women",2016,148
"2353","Lithuania","Total length of paid maternity and parental leave","Women",2016,62
"2354","Lithuania","Length of paid father-specific leave","Men",2016,4
"2355","Slovenia","Length of maternity leave","Women",2016,15
"2356","Slovenia","Length of parental leave with job protection","Women",2016,37.1
"2357","Slovenia","Total length of paid maternity and parental leave","Women",2016,52.1
"2358","Slovenia","Length of paid father-specific leave","Men",2016,10
"2359","OECD - Average","Length of maternity leave","Women",2016,19.5
"2360","OECD - Average","Length of parental leave with job protection","Women",2016,62
"2361","OECD - Average","Total length of paid maternity and parental leave","Women",2016,54
"2362","OECD - Average","Length of paid father-specific leave","Men",2016,8.6
"2363","Australia","Length of maternity leave","Women",2017,18
"2364","Australia","Length of maternity leave","Women",2018,18
"2365","Australia","Length of parental leave with job protection","Women",2017,34
"2366","Australia","Length of parental leave with job protection","Women",2018,34
"2367","Australia","Total length of paid maternity and parental leave","Women",2017,18
"2368","Australia","Total length of paid maternity and parental leave","Women",2018,18
"2369","Australia","Length of paid father-specific leave","Men",2017,2
"2370","Australia","Length of paid father-specific leave","Men",2018,2
"2371","Austria","Length of maternity leave","Women",2017,16
"2372","Austria","Length of maternity leave","Women",2018,16
"2373","Austria","Length of parental leave with job protection","Women",2017,87.3
"2374","Austria","Length of parental leave with job protection","Women",2018,87.3
"2375","Austria","Total length of paid maternity and parental leave","Women",2017,60
"2376","Austria","Total length of paid maternity and parental leave","Women",2018,60
"2377","Austria","Length of paid father-specific leave","Men",2017,8.7
"2378","Austria","Length of paid father-specific leave","Men",2018,8.7
"2379","Belgium","Length of maternity leave","Women",2017,15
"2380","Belgium","Length of maternity leave","Women",2018,15
"2381","Belgium","Length of parental leave with job protection","Women",2017,17.3
"2382","Belgium","Length of parental leave with job protection","Women",2018,17.3
"2383","Belgium","Total length of paid maternity and parental leave","Women",2017,32.3
"2384","Belgium","Total length of paid maternity and parental leave","Women",2018,32.3
"2385","Belgium","Length of paid father-specific leave","Men",2017,19.3
"2386","Belgium","Length of paid father-specific leave","Men",2018,19.3
"2387","Canada","Length of maternity leave","Women",2017,16
"2388","Canada","Length of maternity leave","Women",2018,16
"2389","Canada","Length of parental leave with job protection","Women",2017,35
"2390","Canada","Length of parental leave with job protection","Women",2018,35
"2391","Canada","Total length of paid maternity and parental leave","Women",2017,51
"2392","Canada","Total length of paid maternity and parental leave","Women",2018,51
"2393","Canada","Length of paid father-specific leave","Men",2017,0
"2394","Canada","Length of paid father-specific leave","Men",2018,0
"2395","Czech Republic","Length of maternity leave","Women",2017,28
"2396","Czech Republic","Length of maternity leave","Women",2018,28
"2397","Czech Republic","Length of parental leave with job protection","Women",2017,134
"2398","Czech Republic","Length of parental leave with job protection","Women",2018,134
"2399","Czech Republic","Total length of paid maternity and parental leave","Women",2017,110
"2400","Czech Republic","Total length of paid maternity and parental leave","Women",2018,63.3
"2401","Czech Republic","Length of paid father-specific leave","Men",2017,0
"2402","Czech Republic","Length of paid father-specific leave","Men",2018,1
"2403","Denmark","Length of maternity leave","Women",2017,18
"2404","Denmark","Length of maternity leave","Women",2018,18
"2405","Denmark","Length of parental leave with job protection","Women",2017,32
"2406","Denmark","Length of parental leave with job protection","Women",2018,32
"2407","Denmark","Total length of paid maternity and parental leave","Women",2017,50
"2408","Denmark","Total length of paid maternity and parental leave","Women",2018,50
"2409","Denmark","Length of paid father-specific leave","Men",2017,2
"2410","Denmark","Length of paid father-specific leave","Men",2018,2
"2411","Finland","Length of maternity leave","Women",2017,17.5
"2412","Finland","Length of maternity leave","Women",2018,17.5
"2413","Finland","Length of parental leave with job protection","Women",2017,143.5
"2414","Finland","Length of parental leave with job protection","Women",2018,143.5
"2415","Finland","Total length of paid maternity and parental leave","Women",2017,161
"2416","Finland","Total length of paid maternity and parental leave","Women",2018,161
"2417","Finland","Length of paid father-specific leave","Men",2017,9
"2418","Finland","Length of paid father-specific leave","Men",2018,9
"2419","France","Length of maternity leave","Women",2017,16
"2420","France","Length of maternity leave","Women",2018,16
"2421","France","Length of parental leave with job protection","Women",2017,146
"2422","France","Length of parental leave with job protection","Women",2018,146
"2423","France","Total length of paid maternity and parental leave","Women",2017,42
"2424","France","Total length of paid maternity and parental leave","Women",2018,42
"2425","France","Length of paid father-specific leave","Men",2017,28
"2426","France","Length of paid father-specific leave","Men",2018,28
"2427","Germany","Length of maternity leave","Women",2017,14
"2428","Germany","Length of maternity leave","Women",2018,14
"2429","Germany","Length of parental leave with job protection","Women",2017,148
"2430","Germany","Length of parental leave with job protection","Women",2018,148
"2431","Germany","Total length of paid maternity and parental leave","Women",2017,58
"2432","Germany","Total length of paid maternity and parental leave","Women",2018,58
"2433","Germany","Length of paid father-specific leave","Men",2017,8.7
"2434","Germany","Length of paid father-specific leave","Men",2018,8.7
"2435","Greece","Length of maternity leave","Women",2017,43
"2436","Greece","Length of maternity leave","Women",2018,43
"2437","Greece","Length of parental leave with job protection","Women",2017,17.3
"2438","Greece","Length of parental leave with job protection","Women",2018,17.3
"2439","Greece","Total length of paid maternity and parental leave","Women",2017,43
"2440","Greece","Total length of paid maternity and parental leave","Women",2018,43
"2441","Greece","Length of paid father-specific leave","Men",2017,0.4
"2442","Greece","Length of paid father-specific leave","Men",2018,0.4
"2443","Hungary","Length of maternity leave","Women",2017,24
"2444","Hungary","Length of maternity leave","Women",2018,24
"2445","Hungary","Length of parental leave with job protection","Women",2017,136
"2446","Hungary","Length of parental leave with job protection","Women",2018,136
"2447","Hungary","Total length of paid maternity and parental leave","Women",2017,160
"2448","Hungary","Total length of paid maternity and parental leave","Women",2018,160
"2449","Hungary","Length of paid father-specific leave","Men",2017,1
"2450","Hungary","Length of paid father-specific leave","Men",2018,1
"2451","Iceland","Length of maternity leave","Women",2017,13
"2452","Iceland","Length of maternity leave","Women",2018,13
"2453","Iceland","Length of parental leave with job protection","Women",2017,30.3
"2454","Iceland","Length of parental leave with job protection","Women",2018,30.3
"2455","Iceland","Total length of paid maternity and parental leave","Women",2017,26
"2456","Iceland","Total length of paid maternity and parental leave","Women",2018,26
"2457","Iceland","Length of paid father-specific leave","Men",2017,13
"2458","Iceland","Length of paid father-specific leave","Men",2018,13
"2459","Ireland","Length of maternity leave","Women",2017,42
"2460","Ireland","Length of maternity leave","Women",2018,42
"2461","Ireland","Length of parental leave with job protection","Women",2017,18
"2462","Ireland","Length of parental leave with job protection","Women",2018,18
"2463","Ireland","Total length of paid maternity and parental leave","Women",2017,26
"2464","Ireland","Total length of paid maternity and parental leave","Women",2018,26
"2465","Ireland","Length of paid father-specific leave","Men",2017,0
"2466","Ireland","Length of paid father-specific leave","Men",2018,0
"2467","Italy","Length of maternity leave","Women",2017,21.7
"2468","Italy","Length of maternity leave","Women",2018,21.7
"2469","Italy","Length of parental leave with job protection","Women",2017,26
"2470","Italy","Length of parental leave with job protection","Women",2018,26
"2471","Italy","Total length of paid maternity and parental leave","Women",2017,47.7
"2472","Italy","Total length of paid maternity and parental leave","Women",2018,47.7
"2473","Italy","Length of paid father-specific leave","Men",2017,0.4
"2474","Italy","Length of paid father-specific leave","Men",2018,0.8
"2475","Japan","Length of maternity leave","Women",2017,14
"2476","Japan","Length of maternity leave","Women",2018,14
"2477","Japan","Length of parental leave with job protection","Women",2017,44
"2478","Japan","Length of parental leave with job protection","Women",2018,44
"2479","Japan","Total length of paid maternity and parental leave","Women",2017,58
"2480","Japan","Total length of paid maternity and parental leave","Women",2018,58
"2481","Japan","Length of paid father-specific leave","Men",2017,52
"2482","Japan","Length of paid father-specific leave","Men",2018,52
"2483","Korea","Length of maternity leave","Women",2017,12.9
"2484","Korea","Length of maternity leave","Women",2018,12.9
"2485","Korea","Length of parental leave with job protection","Women",2017,52
"2486","Korea","Length of parental leave with job protection","Women",2018,52
"2487","Korea","Total length of paid maternity and parental leave","Women",2017,64.9
"2488","Korea","Total length of paid maternity and parental leave","Women",2018,64.9
"2489","Korea","Length of paid father-specific leave","Men",2017,52.6
"2490","Korea","Length of paid father-specific leave","Men",2018,52.6
"2491","Luxembourg","Length of maternity leave","Women",2017,16
"2492","Luxembourg","Length of maternity leave","Women",2018,20
"2493","Luxembourg","Length of parental leave with job protection","Women",2017,17.3
"2494","Luxembourg","Length of parental leave with job protection","Women",2018,17.3
"2495","Luxembourg","Total length of paid maternity and parental leave","Women",2017,33.3
"2496","Luxembourg","Total length of paid maternity and parental leave","Women",2018,37.3
"2497","Luxembourg","Length of paid father-specific leave","Men",2017,26.4
"2498","Luxembourg","Length of paid father-specific leave","Men",2018,19.3
"2499","Mexico","Length of maternity leave","Women",2017,12
"2500","Mexico","Length of maternity leave","Women",2018,12
"2501","Mexico","Length of parental leave with job protection","Women",2017,0
"2502","Mexico","Length of parental leave with job protection","Women",2018,0
"2503","Mexico","Total length of paid maternity and parental leave","Women",2017,12
"2504","Mexico","Total length of paid maternity and parental leave","Women",2018,12
"2505","Mexico","Length of paid father-specific leave","Men",2017,1
"2506","Mexico","Length of paid father-specific leave","Men",2018,1
"2507","Netherlands","Length of maternity leave","Women",2017,16
"2508","Netherlands","Length of maternity leave","Women",2018,16
"2509","Netherlands","Length of parental leave with job protection","Women",2017,26
"2510","Netherlands","Length of parental leave with job protection","Women",2018,26
"2511","Netherlands","Total length of paid maternity and parental leave","Women",2017,16
"2512","Netherlands","Total length of paid maternity and parental leave","Women",2018,16
"2513","Netherlands","Length of paid father-specific leave","Men",2017,0.4
"2514","Netherlands","Length of paid father-specific leave","Men",2018,0.4
"2515","New Zealand","Length of maternity leave","Women",2017,18
"2516","New Zealand","Length of maternity leave","Women",2018,18
"2517","New Zealand","Length of parental leave with job protection","Women",2017,40
"2518","New Zealand","Length of parental leave with job protection","Women",2018,40
